,Index,ID,Provinz,Ort,Breite,Länge,Text,_7,_8,_9
259,41929,EDCS-20400671,Latium et Campania / Regio I,Venafro / Venafrum,41.483425,14.045112,C(aio) Herennio C(ai) f(ilio) / Ter(etina) Melai / aedili IIvir(o) / L(ucio) Nonio Asprenate co(n)s(ule) / III Non(as) Sept(embres) h(oras) X natus est / A(ulo) Gabinio Secundo co(n)s(ule) / III Non(as) Sept(embres) h(oras) X moritu[r] / Melanta filio,35,35,
260,41971,EDCS-20400752,Latium et Campania / Regio I,Venafro / Venafrum,41.483425,14.045112,Mariae / C(ai) l(ibertae) Feliculae / Ursio et / Condicio / dominae / bene merenti,31,100,liberti/libertae
261,41998,EDCS-20400811,Latium et Campania / Regio I,Venafro / Venafrum,41.483425,14.045112,Tu qui praeteriens legis hoc mortis / mon&lt;u=I&gt;mentum aspice quam indigne sit / data vita mihi XV annorum Quint[ae] / dulcissima vix{s}i in sexto et decem / ascende(n)s deposui hanc anima(m) nu(n)c / [mor]or in tenebris deserta luce / [per]acta hoc omnes veniunt / [vi]vere disce / vale,51,150,carmina
262,42589,EDCS-39200435,Lugudunensis,Lyon / Lugudunum,45.7578137,4.8320114,]/mae rerum no[3]m sit V[3] / equidem primam omnium illam cogitationem hominum quam / maxime primam occursuram mihi provideo deprecor ne / quasi novam istam rem introduci exhorrescatis sed illa / potius cogitetis quam multa in hac civitate novata sint et / quidem statim ab origine urbis nostrae in quo&lt;t=D&gt; formas / statusque res p(ublica) nostra diducta sit / quondam reges hanc tenuere urbem nec tamen domesticis succes/soribus eam tradere contigit supervenere alieni et quidam exter/ni ut Numa Romulo successerit ex Sabinis veniens vicinus qui/dem sed tunc externus ut Anco Marcio Priscus Tarquinius [is] / propter temeratum sanguinem quod patre Demaratho C[o]/rinthio natus erat et Tarquiniensi matre generosa sed inopi / ut quae tali marito necesse habuerit succumbere cum domi re/pelleretur a gerendis honoribus postquam Romam migravit / regnum adeptus est huic quoque et filio nepotive eius nam et / hoc inter auctores discrepat insertus Servius Tullius si nostros / sequimur captiva natus Ocresia si Tuscos Caeli quondam Vi/vennae sodalis fidelissimus omnisque eius casus comes post/quam varia fortuna exactus cum omnibus reliquis Caeliani / exercitus Etruria excessit montem Caelium occupavit et a duce suo / Caelio ita appellitatus mutatoque nomine nam Tusce Mastarna / ei nomen erat ita appellatus est ut dixi et regnum summa cum rei / p(ublicae) utilitate optinuit deinde postquam Tarquini Superbi mores in/visi civitati nostrae esse coeperunt qua ipsius qua filiorum ei[us] / nempe pertaesum est mentes regni et ad consules annuos magis/tratus administratio rei p(ublicae) translata est / quid nunc commemorem dictaturae hoc ipso consulari impe/rium valentius repertum apud maiores nostros quo in a[s]/perioribus bellis aut in civili motu difficiliore uterentu[r] / aut in auxilium plebis creatos tribunos plebei quid a consu/libus ad decemviros translatum imperium solutoque postea / decemvirali regno ad consules rusus reditum quid in [pl]u/ris distributum consulare imperium tribunosque mil[itu]m / consulari imperio appellatos qui seni et saepe octoni crearen/tur quid communicatos postremo cum plebe honores non imperi(i) / solum sed sacerdotiorum quoque iam si narrem bella a quibus / coeperint maiores nostri et quo processerimus vereor ne nimio / insolentior esse videar et quaesisse iactationem gloriae pro/lati imperi ultra oceanum sed illoc potius revertar civitatem / [ // p]otest sane / novo m[ore] et divus Aug[ustus av]&lt;u=O&gt;nc[ulus] meus et patruus Ti(berius) / Caesar omnem florem ubique coloniarum ac municipiorum bo/norum scilicet virorum et locupletium in hac curia esse voluit / quid ergo non Italicus senator provinciali potior est iam / vobis cum hanc partem censurae meae adprobare coepero quid / de ea re sentiam rebus ostendam sed ne provinciales quidem / si modo ornare curiam poterint reiciendos puto / ornatissima ecce colonia valentissimaque Viennensium quam / longo iam tempore senatores huic curiae confert ex qua colo/nia inter paucos equestris ordinis ornamentum L(ucium) Vestinum fa/miliarissime diligo et hodieque in rebus meis detineo cuius libe/ri fruantur quaeso primo sacerdotiorum gradu postmodo cum / annis promoturi dignitatis suae incrementa ut dirum nomen la/tronis taceam et odi illud palaestricum prodigium quod ante in do/mum consulatum intulit quam colonia sua solidum civitatis Roma/nae benificium consecuta est idem de fratre eius possum dicere / miserabili quidem indignissimoque hoc casu ut vobis utilis / senator esse non possit / tempus est iam Ti(beri) Caesar Germanice detegere te patribus conscriptis / quo tendat oratio tua iam enim ad extremos fines Galliae Nar/bonensis venisti / tot ecce insignes iuvenes quot intueor non magis sunt paenitendi / senatores quam paenitet Persicum nobilissimum virum ami/cum meum inter imagines maiorum suorum Allobrogici no/men legere quodsi haec ita esse consentitis quid ultra desidera/tis quam ut vobis digito demonstrem solum ipsum ultra fines / provinciae Narbonensis iam vobis senatores mittere quando / ex Luguduno habere nos nostri ordinis viros non paenitet / timide quidem p(atres) c(onscripti) egressus adsuetos familiaresque vobis pro/vinciarum terminos sum sed destricte iam Comatae Galliae / causa agenda est in qua si quis hoc intuetur quod bello per de/cem annos exercuerunt div&lt;u=O&gt;m Iulium idem opponat centum / annorum immobilem fidem obsequiumque multis trepidis re/bus nostris plus quam expertum illi patri meo Druso Germaniam / subigenti tutam quiete sua securamque a tergo pacem praes/titerunt et quidem cum ad census novo tum opere et inadsue/to Gallis ad bellum avocatus esset quod opus quam ar/duum sit nobis nunc cum maxime quamvis nihil ultra quam / ut publice notae sint facultates nostrae exquiratur nimis / magno experimento cognoscimus,48,48,Augusti/Augustae;  leges;  ordo senatorius;  senatus consulta;  tria nomina;  viri
263,42715,EDCS-51600761,Lugudunensis,Vieux / Aragenua,49.1085249,-0.4331658,T(ito) Sennio Sollemni Sollem/nini fil(io) IIvir(o) sine sorte quater aug(uri) / [o]mnib(us) honorib(us) mun[eribus]que i[n] / [3 functo 3 flamen] m[unera]r[i]us(?) in / [s]ua c[i]vitate eodemq(ue) tem[po]re sacerdo[s] / R[om]ae [et Aug(ustorum?) fuit(?)] et [o]mne genus spec/taculorum e[did]it [fu]erunt gladia[to]/r[um c]ertam(ina) n(umero) XXXII ex quibus per quad/riduum [n(umero)] V[III] s[i]n[e] missione edideru[nt] / [bal]neum quod [pop]u[lar]ibus coloniae s[uae] / pr[ofutu]rum S[ollemninus inferio]ribus(?) / funda[me]ntis inst[i]tut[is pae]ne [reli]querat / consumm(avit) d[e]s[tin(avitque) d]edere fructum unde / in perpetuum instauraretur is Sollemnis / amicus Tib(eri) Claud(i) Paulini leg(ati) Aug(usti) pro / pr(aetore) pro/vinc(iae) Lugd(unensis) et cliens fuit cui postea / [l]eg(ato) Aug(usti) p(ro) p(raetore) in Brit(annia) ad legionem sext[am] / adsedit &lt;q=C&gt;]uique ei salarium militiae / in auro aliaque munera longe pluris missi[t] / fuit cliens probatissimus Aedini Iuliani / leg(ati) Aug(usti) prov(inciae) Lugd(unensis) qui postea praef(ectus) praet(orio) / fuit sicut epistula quae ad latus scripta es[t] / declaratur adsedit etiam in provincia Num[id(ia)] / Lambense M(arco) Valerio Floro trib(uno) mil(itum) leg(ionis) III Aug(ustae) / iudici arcae ferrar(iarum) / tres prov(inciae) Gall(iae) / primo umquam in sua civitate posuerunt / locum ordo civitatis Viducass(ium) libera(e) dedit / p(osita) XVII K(alendas) Ian(uarias) Pio et Proculo co(n)s(ulibus) // [E]xemplum epistulae Cl(audi) / [Pa]ulini leg(ati) Aug(usti) pr(o) pr(aetore) prov(inciae) / [B]ritanniae ad Sennium Sollem/nem a Tampio / licet plura merenti tibi h[aec] / a me pauca tamen quonia[m] / honoris causa offeruntu[r] / velim accipias libente[r] / chlamidem Canusinam / dalmaticam Laodiciam fibulam / auream cum gemmis rachanas / duas tossiam Brit(annicam) pellem vituli / marini semestris autem epistulam / ubi prope diem vacare coeperi[t] / mittam cuius militiae salari(u)m / [i]d est HS XXV(milia) n(ummum) in auro suscip[e] / [d]is faventibus et maiestate sanct[a] / Imp(eratoris) deinceps pro meritis / adfectionis magis digna / consecuturus concordit(er) // Exemplum epistulae Aedin[i] / Iuliani praefecti praet(orio) / ad Badium Comnianum pr[o]/cur(atorem) et vice praesidis agen[t(em)] / Aedinius Iulianus Badio / Comniano sal(utem) in provincia / Lugdune(n)s{s}(i) quinque fascal(is) / cum agerem plerosq(ue) bonos / viros perspexi inter quos / Sollemnem istum oriundum / ex civitate Viduc(assium) sacerdote[m] / quem propter sectam gravitat[em] / et honestos mores amare coep[i] / his accedit quod cum Cl(audio) Paulin[o] / decessori meo in concilio / Galliarum instinctu quorund[am] / qui ab eo propter merita sua laes[i] / videbantur quasi ex consensu provin[c(iarum)] / accus{s}ationem instituere tem(p)tare[nt] / Sollemnis iste meus proposito eor[um] / restitit provocatione scilicet inter[po]/[s]ita quod patria eius cum inter ce[ter(os)] / legatum eum creasset nihil de ac/tione mandassent immo contra laud[as]/[se]nt qua ratione effectum est ut o[mnes] / [a]b accusatione desisterent que[m] / magis magisque amare et compro[bare] / coepi is certus honoris mei erg[a se] / ad videndum me in urbem venit [atq(ue)] / proficiscens petit ut eum tibi [com]/mendarem recte itaque feceris [si] / de[si]d[e]rio illius adnueris et r(eliqua),238,238,milites;  nomen singulare;  officium/professio;  ordo decurionum;  ordo equester;  ordo senatorius;  sacerdotes pagani;  tituli honorarii;  tituli operum;  tria nomina;  viri
264,43459,EDCS-16201630,Macedonia,Elassona / Elasson / Olooson,39.8939174,22.189257,Imp(eratore) Caesare Ne(rva) / [Tr]&lt;a=E&gt;(iano) Au(gusto) Ger(manico) IIII / [et Q(uinto)] Articuleio / [co(n)s(ulibus) a(nte) d(iem)] VI K(alendas) Apriles / [de]scriptum et re/[cognitum] ex co&lt;m=N&gt;mentario / [3 Ver]ginii [P]ub[liani] iudicis / dati [ab Imp]er[at]ore / Tra{e}iano quod protu[li]t / Caelius Niger in quo sc/riptum erat id q(uod) i(nfra) s(criptum) &lt;e=F&gt;(st) cum / [p]robatum sit mihi in stela lap/idea quae posita est in for/o Dolichanorum inscriptos / esse f&lt;i=E&gt;nes conveniente/s definitioni regiae factae / ab Amynta Phillippi patr{a}e in/ter Dolichanos et Elemi/otas placet finem esse a ter/mino qui est in via supra / Geranas inter Azzoris [et] / Onoareas et Petraeas [in] / Dolichis per summa iug[a] / [a]t(!) ca&lt;m=N&gt;pum qui Pronom[ae] / [v]ocatur ita ut ca&lt;m=N&gt;pus in [pa]/rte sit Elemiotarum e[t per] / summa iuga at [Vene]/[ris] fa[n]u[m,101,101,
265,43527,EDCS-71200719,Macedonia,Palase / Palaeste / Grammata,40.166793,19.6239829,BELLN / AMATSV / amantes / C(aius?) Alexa[,1,300,viri
266,43624,EDCS-16000526,Macedonia,Philippoi / Krinides / Philippi,41.0132841,24.2839745,C(aio) Modio / Laeto Ru/finiano q(uaestori) / pr(o) pr(aetore) provinc(iae) / Maced(oniae) cur(atori) / r(ei) p(ublicae) Phil(ippiensium) cl(arissimo) v(iro) / L(ucius) Velleius / Velleianus / amico b(ene) m(erenti),151,200,ordo senatorius;  tituli honorarii;  tria nomina;  viri
267,43625,EDCS-23800551,Macedonia,Philippoi / Krinides / Philippi,41.0132841,24.2839745,C(aio) Modio / Laeto Ru/finiano / q(uaestori) pr(o) pr(aetore) [p]rov(inciae) / Maced(oniae) cur(atori) / r(ei) [p(ublicae)] Philip(piensium) cl(arissimo) v(iro) / L(ucius) Velleius / Velleianus / amico b(ene) m(erenti),151,200,ordo senatorius;  tituli honorarii;  tria nomina;  viri
268,43692,EDCS-09200526,Macedonia,Sarande / Saranda / Buthrotum,39.8744907,19.9987613,]us Phil[3] / [3]rato patrono / [3 feci]t sibi et suis / b(ene) m(erenti),1,250,liberti/libertae;  tria nomina;  viri
269,44276,EDCS-08800084,Mauretania Tingitana,Sidi Ali bou Jenoun / Sidi Ali bou Djenoun / Banasa,34.6022962,-6.1151469,[Imp(erator) Caes(ar) divi Severi Pii Arab(ici) Adiab(enici) Parth(ici) max(imi) Brit(annici) max(imi) filius divi M(arci) Antonini Germ(anici) Sarm(atici) nepos divi Antonini Pii pronepos] / [divi H]adria[ni adnepos divi Traiani Parth(ici) et di]v[i] Nervae adnepos / Marcus Aurelius Antoninus Pius Aug(ustus) Part(hicus) max(imus) / Brit(annicus) max(imus) Germ(anicus) max(imus) pont(ifex) max(imus) trib(uniciae) potestatis / XVIIII imp(erator) III co(n)s(ul) IIII p(ater) p(atriae) proco(n)s(ul) dicit / obsequium et fidem vestram remunerans omnia quaecumque sunt debita fis/calia frumentaria sive pecuniaria pendentium quoque causarum concedo / vobis exceptis de quibus pronuntiatum est provocatione non secuta et hoc / amplius eas quoq(ue) causas at beneficium meum profiteor ipse pertinere in qui/bus appellationem interpositam probatum fuerit etiam si non sit admissa / certum habens quod indulgentiam meam obsequio sitis remuneraturi cum / vicor(um) et provinciarum bene de re p(ublica) merentium non tantum viris fortibus / in omni ordine spectatissimis castrensium adque civilium officiorum ve/rum etiam silvis quoque ipsis caelestium fertilibus animalium meritum / aput me conlocaveritis hoc beneficio meo praesumo omnes de cetero an/nuas pensitationes sive in frumento seu in pecunia eo promptius datu/ros quo me reputabitis non expectasse quin ultro offerrem neque petenti/bus vobis neque sperantibus nova remedia et magnificam indulgentiam / curantibus L(ucio) Ant(onio) Sosibiano et Aulo Pompeio Cassiano / d(u)umviris,215,216,Augusti/Augustae;  leges;  ordo decurionum;  tituli sacri;  tria nomina;  viri
270,44585,EDCS-27800429,Moesia inferior,Constanta / Tomi,44.1768364,28.6507473,(H)ero(i) et D[omino(?)] / matrem Romanorum subscriptorum / Menia Iuliane Tiana / Lucius Antonius Capito Nicomedia / Caius Licinius Clemens n(atus) Abonutichu / Caius Aurelius Alexandrus n(atus) Heraclia / Cl(a)udius Secundus n(atus) Abonutichu{s} / C(aius) Gabinius Modestus n(atus) Perintho / Ailius(!) Barbario n(atus) Nicomedia / Aurelius Vitus n(atus) Caesar&lt;e=I&gt;a / Vettius Ponticus n(atus) Tio / Fabius Paulinus n(atus) Mazaca / T(itus) Ailius(!) Pompeius n(atus) Tio / Papirius Celer n(atus) [,151,230,mulieres;  tituli sacri;  tria nomina;  viri
271,44592,EDCS-27800462,Moesia inferior,Constanta / Tomi,44.1768364,28.6507473,fi]liu[s patri(?)] / bene me[renti] / posuerunt / V Idus Iunias ob / [d]ie(m) rosaliorum,201,300,viri
272,45363,EDCS-13301371,Moesia inferior,Swischtow / Svishtov / Svistov / Staklen / Novae,43.6158817,25.3509536,I(ovi) O(ptimo) M(aximo) / Depulsori / [pr]o salute d(omini) n(ostri) / ⟦M(arci) Aurel(i) Severi Ale⟧/⟦xandri⟧ Pii Felicis / Aug(usti) / G(aius!) Baienius / G(ai!) f(ilius) Clau/dia [I]anuarius Cele/ia p(rimus) [p(ilus)] leg(ionis) I Ital(icae) Seve/rianae ex voto posu/it // dedic(atum) III Non(as) Oct(obres) / Albino et Maximo c[o(n)s(ulibus)] / per L(ucium) Mantennium Sa/binum leg(atum) Aug(usti) pr(o) pr(aetore) / et Servaeum Corne/lianum leg(atum) leg(ionis) // [A]diutrix legio prim[o(?)] tirone / probat[o] / [in c]aliga sive [It]alica prima cum compare / centu[rio]ne / [3 fa]cto Baienium / [6] / [3 It]al[ica pr]ima felice / pot[ente]m / [ex iussu] dom[ini R]omam misist[i] / e[undem] / [impen]sa Iovi [sua prim]us pilus tibi / san[cto] / [ex v]oto posuit po[rtis Ia]nuarius / a[ram(?)],227,227,Augusti/Augustae;  carmina;  litterae erasae;  milites;  ordo senatorius;  tituli operum;  tituli sacri;  tria nomina;  viri
273,45461,EDCS-27100025,Moesia inferior,Turnu Magurele / Oescus,43.7518306,24.8691717,T(ito) Iul(io) Capitoni c(onductori) p(ublici) p(ortorii) Illyric(i) / [e]t r(ipae) T(hraciae) omni(bus) honorib(us) ab ord(ine) / [co]l(oniae) Fl(aviae) Sirmiatium honorato et / [s]ententiae dicundae item sacerdotalib(us) / ab ordine col(oniae) Ulp(iae) Oesc(ensium) et statua(m) aere col(lato) / decretis iam pridem ab eodem ordine / ornamentis IIviral(ibus) item decuriona/lib(us) ornamentis honorato ab ordinib(us) / coloniar(um) Ulpiae Poetovionensis / ex Pannonia superiore Ulp(iae) Ratiar(iae) / ex Moesia superiore Traianae Sarmi/zegethusensium ex Dacia superiore / item IIviralib(us) ab ordine municipi(i) / Romulensium buleutae civitatis / Ponticae Tomitanorum patrono / Aug(ustalium) col(oniae) Ulp(iae) Oesc(ensium) / ordo col(oniae) Ulp(iae) Oesc(ensium) statuam aer(e) / collato cum ornamentis sacer/dotalib(us) ex decreto et ornament(is) / IIviral(ibus) iam pridem honorato / ob eius erga se merita honore / contentus impendium remisit / l(ocus) d(atus) d(ecreto) d(ecurionum),151,200,ordo decurionum;  sacerdotes pagani;  seviri Augustales;  tituli honorarii;  tituli operum;  tria nomina;  viri
274,45502,EDCS-16800239,Moesia superior,Archar / Arcar / Ratiaria,43.8081768,22.9178925,[H]erculi Invicto / Aur(elius) (H)erodes / et Iul(ius) Super / pro s(alute) collegi(i) / v(otum) [l(ibens)] a(nimo) m(erenti) pos(uerunt),201,300,
275,45591,EDCS-27800788,Moesia superior,Belgrade / Beograd / Singidunum,44.8178131,20.4568974,Ael(ius) Tertius // Alma lavacrorum de sa[xis deci]do lympha / et sunt ex lapide perfecta[e balnea]e pulchrae / laetis inque locis natus la[cus haec] tamen ipsis / tunc cum sospes erat coniu(n)x s[acravit] in usum / emeritis quondam Alexandr[i] nomine dignae / raucisoni lapidoso cadunt [iam fo]nte liquores / tam laudati operis dominus ve[3] et auctor / in suae memoriam voluit con[secrare] maritae / ut tamen et lector nomen cog[nosce]re possis / singulae declarant exordia l[itter]ae primae / Aelia cum Tertia subole de coniuge [cas]ta,201,250,carmina;  mulieres;  nomen singulare;  tituli operum;  tria nomina;  viri
276,45592,EDCS-29700240,Moesia superior,Belgrade / Beograd / Singidunum,44.8178131,20.4568974,Deo Heroni / col{l}itores ipsius / Theodotus Gude(?) pater // Victorinus / Mucianus / Valentinus / R(h)odo / natus / Victorinus / Dometianus / Sept&lt;i=U&gt;mius // Zinama / Herodes / Hermogenes / Iulius / Hermogenes / Maximinu[s] / Marcus / v(otum) p(osuerunt) l(ibentes) m(erito),101,300,sacerdotes pagani;  tituli sacri;  tria nomina;  viri
277,45744,EDCS-29700209,Moesia superior,Kostolac / Kostolatz / Viminacium,44.7149424,21.1710906,[Pro sal]ute / [Imp(eratoris) Cae]s(aris) T(iti) Ael(i) / [Anton(ini) A]ug(usti) Pii / [et Veri] Caes(aris) / [vet(erani) le]g(ionis) VII / [Cl(audiae) P(iae) F(idelis) pr]obati / [Servia]no et / [Varo et Po]ntian(o) / [et Attic]o co(n)s(ulibus) / [m(issi) h(onesta) m(issione) pe]r Cur/[tium Ius]tum / [leg(atum) Aug(usti)] pr(o) pr(aetore) / [3 le]g(ato) leg(ionis) / [et sun]t n(umero) CCXXXIX / [Ul]p(ius) Pharnax [V]al(erius) Maxi(mus) / [S]extius Maxi(mus) / [coh(ors?)] I[3] // Val(erius) Aquil(inus) b(ene)f(iciarius) / Siliu(s) Felix / Aemil(ius) Myr(ismus) / Passid() MRI() / Val(erius) Maxi(mus) / Ael(ius) M(a)rce(llinus) / Ael(ius) Fort(unatus) s[3] / Val(erius) Val(ens) / Pupin(ius) Lati(nus) / Longi(mius) Alex(ander) / Ael(ius) Longu[s] / Ael(ius) Aug(ustinus?) c[or(nicularius?)] / Ael(ius) Aquili(nus) / Iul(ius) Longin(us) / Ael(ius) Maxi[m(us)] / Ael(ius) Festu[s] / coh(ors) III / Ael(ius) Rufu[s] / Iul(ius) Niarc[h(us)] / Val(erius) Procu[l(us)] / Ael(ius) Apoll(onius) / Val(erius) Clem(ens) / Val(erius) Alex(ander) / Ael(ius) Paulin(us) / Ael(ius) M(a)rcia[n(us)] / Cor(nelius) Flavia[n(us)] / Val(erius) Alexa / coh(ors) IIII / Ael(ius) Secun(dus) / Fl(avius) MACI[3] / Ael(ius) Firm(us) / Corn(elius) Ruf[us(?)] / Val(erius) Crisp(us?) / Fl(avius) Quin[t(us)] / Aur(elius) Vale[3] / [A]el(ius) Mar[cian(us)] / [,158,159,Augusti/Augustae;  milites;  ordo senatorius;  tituli honorarii;  tria nomina;  viri
